"","YEAR","GEOID","A","B","C"
"21087",2040,"220710144001",77.7880812331739,9.84603077496623,275.521724369888
"21088",2040,"220710144002",716.377156780364,251.744138818071,1340.00366333996
"21089",2040,"220710144003",800.228218141621,403.90626346623,1410.46837393091
"21090",2040,"220710145001",4161.75598876552,1169.02062048157,13371.9950641972
"21091",2040,"220719800001",10.9442663369901,3.42769654144556,21.8601247815832
"21092",2040,"220719801001",9.06251795655919,3.90461609024093,15.3505596408827
"21093",2040,"220719900000",0,0,0
"21094",2040,"220730001001",744.77394783926,347.616569348609,1339.69365318065
"21095",2040,"220730001002",1434.39928836243,873.137319821343,2172.45535578132
"21096",2040,"220730001003",491.557232359452,135.378358981812,1264.17106349463
"21097",2040,"220730001004",831.887022969122,397.285353095263,1413.5759235422
"21098",2040,"220730001005",3236.39939457294,1967.34403540098,4970.58364220829
"21099",2040,"220730002001",858.06771204813,382.453240234452,1596.56920381684
"21100",2040,"220730002002",1131.51245014629,718.110392839805,1640.80540717589
"21101",2040,"220730002003",1090.24578685462,467.238334417975,1838.62723956272
"21102",2040,"220730002004",1271.93850189395,788.441582762268,1925.10209654392
"21103",2040,"220730002005",928.834356917927,499.517382146457,1446.82347530059
"21104",2040,"220730004011",4971.95741677509,2395.30070550236,9287.91965944063
"21105",2040,"220730004021",3554.63265214615,1653.81741912491,6539.37663345331
"21106",2040,"220730004022",2207.9520136214,1276.79088621685,3263.56339184927
"21107",2040,"220730005001",1862.62585082278,1073.71370257296,2797.59283782401
"21108",2040,"220730005002",1491.70788240235,677.438494780605,2693.90967996794
"21109",2040,"220730006001",330.593949089115,188.552982048575,537.69421121681
"21110",2040,"220730006002",913.027860403485,463.076745874093,1619.32305319915
"21111",2040,"220730006003",453.662279608037,265.679412209045,730.490102496297
"21112",2040,"220730006004",390.384339784939,211.549481042088,656.738866713441
"21113",2040,"220730007001",716.45832699617,414.901315413502,1167.92735870764
"21114",2040,"220730007002",451.325159746556,239.26073212944,767.56313919143
"21115",2040,"220730009001",868.312394958421,447.473637551643,1489.75176050479
"21116",2040,"220730011001",564.326465941739,227.259419438045,1145.0645905312
"21117",2040,"220730011002",839.559584162619,401.159189012694,1495.86362556407
"21118",2040,"220730011003",654.336702036864,403.335022513089,1013.36013844004
"21119",2040,"220730014001",1251.79685914107,798.554129673865,1786.13647215773
"21120",2040,"220730014002",1113.73255296706,400.146165797048,1911.00799821633
"21121",2040,"220730014003",883.813508292778,449.928922646984,1622.21427357865
"21122",2040,"220730015001",922.739087466425,471.666209800052,1699.02075189863
"21123",2040,"220730015002",1210.97165583174,252.081431899805,2495.07418641563
"21124",2040,"220730017001",1967.26684309568,1199.83901094593,2889.98970174242
"21125",2040,"220730017002",1114.38752618132,718.523154354326,1589.31622024103
"21126",2040,"220730017003",1335.52021626726,656.038537306809,2151.04887522615
"21127",2040,"220730051001",937.796722186213,467.240823074703,1592.00170664428
"21128",2040,"220730051002",992.814144622277,556.617865351299,1597.22956757409
"21129",2040,"220730052011",956.612514926056,468.701582751101,1577.47507836724
"21130",2040,"220730052012",3582.14730895626,1986.91336227094,5351.31014578829
"21131",2040,"220730052031",719.755097215305,427.197028198885,1112.37032514064
"21132",2040,"220730052032",566.685266099808,287.59466543338,978.371438730641
"21133",2040,"220730052033",1279.10902236742,642.10086219678,2355.12427198197
"21134",2040,"220730052041",2428.14262104493,1562.44341554539,3371.84182056711
"21135",2040,"220730052042",3283.0030243816,2051.26249777472,4625.17034483379
"21136",2040,"220730052043",3253.07921270572,1673.84946418495,5003.72504868391
"21137",2040,"220730053011",3824.15906317029,1752.82953934102,6082.66942836874
"21138",2040,"220730053012",3660.55947574857,2370.78091092558,5065.94473308793
"21139",2040,"220730053013",1370.1603972724,773.743098128294,2024.24587667931
"21140",2040,"220730053021",2986.15639899899,1321.8284675392,4840.32135833572
"21141",2040,"220730053022",1174.3033665105,581.287265025387,2184.35491924959
"21142",2040,"220730053023",1873.14301197047,1269.63714748069,2535.31424637207
"21143",2040,"220730053024",1909.36133818388,937.979187632092,3820.2622655481
"21144",2040,"220730054001",816.399244527625,347.150835759487,1471.9000631796
"21145",2040,"220730054002",1357.78161676221,713.284276648913,2358.15257381568
"21146",2040,"220730055001",1626.90017776112,527.716390296586,3022.66540273954
"21147",2040,"220730055002",1194.27690504851,534.000117625673,2094.69237786427
"21148",2040,"220730055003",1216.08642522071,533.402738643965,2053.08187046377
"21149",2040,"220730058001",1265.67506125386,598.927151312355,2183.82488480564
"21150",2040,"220730058002",1186.67521835119,575.081421259545,1927.78538091932
"21151",2040,"220730059001",1412.41337316151,891.13387435715,2084.97801604837
"21152",2040,"220730059002",1339.2950990824,731.918911118869,2181.5643630233
"21153",2040,"220730101011",2179.43917574925,1105.45509645206,3522.66158317085
"21154",2040,"220730101012",1593.79891263132,881.280846641272,2485.98345235762
"21155",2040,"220730101013",2501.29616287624,1645.98087338615,3451.69734328897
"21156",2040,"220730101021",1818.22957234534,1008.16992039564,2972.98188721316
"21157",2040,"220730101022",1444.97521643252,896.771595705394,2185.95881411734
"21158",2040,"220730101023",3654.80782496776,2088.36079785962,5474.9171201297
"21159",2040,"220730101024",2944.37146342431,1726.67379965088,4281.4240909266
"21160",2040,"220730102011",3272.34095789349,1935.02106205656,4876.79800383961
"21161",2040,"220730102012",3269.74235999432,2224.3839000005,4643.95682683499
"21162",2040,"220730102013",4609.54997679764,3277.63902652083,6224.02052434976
"21163",2040,"220730102021",7088.66070517329,4266.88601907977,10144.1181650553
"21164",2040,"220730102022",1275.57081775972,681.06481465767,2008.80554572403
"21165",2040,"220730102023",2802.09418200397,1346.74401140609,4461.6834783364
"21166",2040,"220730103011",2016.9760748372,1291.70230950965,2944.05216177585
"21167",2040,"220730103012",2163.66769298315,1270.31957023475,3304.42080967661
"21168",2040,"220730103021",2289.64769495547,831.648072190466,3957.23352091263
"21169",2040,"220730103022",2330.83805894747,1409.1350328735,3397.99942488766
"21170",2040,"220730103023",2114.51258374545,1205.8097960251,3098.09158467823
"21171",2040,"220730104001",2303.6073320245,1400.93043533132,3432.26045265799
"21172",2040,"220730104002",1986.46231498218,1378.96294627937,2688.89540318001
"21173",2040,"220730104003",1486.10502123461,885.695210661758,2195.87657516313
"21174",2040,"220730104004",3073.04669489016,2212.21245196667,4449.43769051722
"21175",2040,"220730104005",3305.92821165058,2466.28331737265,4207.81773592518
"21176",2040,"220730104006",3274.06229186345,2366.99475501254,4273.46239507303
"21177",2040,"220730105021",3257.61131964751,2479.11941391391,4136.01076530016
"21178",2040,"220730105022",1619.79333538487,908.209207879849,2426.56103185267
"21179",2040,"220730105031",3054.54254689367,2200.14251969166,4160.38695728001
"21180",2040,"220730105041",1608.60134035681,887.897564317156,2469.01651436023
"21181",2040,"220730105042",2407.24964842621,1737.74264166389,3133.4554233166
"21182",2040,"220730105043",1847.7977061261,1025.66047692372,2740.81791325501
"21183",2040,"220730105044",3811.06983639928,2053.71139749797,5725.26234993791
"21184",2040,"220730105045",956.025292195839,457.235856044779,1674.8931015429
"21185",2040,"220730105046",3301.94592364699,2362.40114441293,4339.93614530393
"21186",2040,"220730106031",1264.0781466615,797.881238026699,1798.20823100129
"21187",2040,"220730106032",403.170879571383,271.698960593577,574.55265488129
"21188",2040,"220730106033",2628.72799823345,728.986683188179,5254.01567060038
"21189",2040,"220730106034",3176.33998605157,1642.10188552849,5244.33739268767
"21190",2040,"220730106041",940.926157243609,541.001517953726,1413.60098988661
"21191",2040,"220730106042",728.542318710316,372.546340053579,1205.17353671956
"21192",2040,"220730107001",1248.63364812599,422.033011993544,2317.51236690793
"21193",2040,"220730107002",1120.83753381563,619.034855050055,1892.23827478045
"21194",2040,"220730108001",644.691072384251,259.265988407876,1518.85627282985
"21195",2040,"220730108002",740.225147268805,412.812925304969,1240.53786734805
"21196",2040,"220730109001",537.839214599576,323.768101773393,833.35271385699
"21197",2040,"220730109002",904.402427593107,575.944230428324,1350.42487360827
"21198",2040,"220730109003",1214.97083454275,529.708794240465,2321.88736009328
"21199",2040,"220730109004",1261.45268529404,598.793332270287,2337.73390442949
"21200",2040,"220730110001",1194.51684055335,682.894681939363,2397.1804632435
"21201",2040,"220730110002",2125.77751068574,633.054368526306,3980.07555939643
"21202",2040,"220730110003",1550.10083658648,805.338634751185,2843.61976248455
"21203",2040,"220730111001",1179.55037454781,621.04616705567,1885.6596307267
"21204",2040,"220730111002",1475.46391011418,552.093773335148,2659.24294404141
"21205",2040,"220730111003",2285.0319350132,1754.59374004901,2899.57562956947
"21206",2040,"220739800001",7.800670663349,4.24279561055679,14.7639618096051
"21207",2040,"220750501001",479.485665193376,117.237258891879,1397.91952064437
"21208",2040,"220750501002",1280.66779218092,302.544834114201,2683.17858291039
"21209",2040,"220750502001",4848.60181962397,3296.79226927181,6579.13829753312
"21210",2040,"220750502002",2012.39697234218,1002.74710627603,3126.56071400879
"21211",2040,"220750502003",1579.96249508378,944.474890733606,2465.23975531411
"21212",2040,"220750502004",2661.36998629478,1222.32373370702,4275.78221822145
"21213",2040,"220750502005",1880.53803626715,1058.21205535938,2780.86369673229
"21214",2040,"220750503001",4028.36600658354,960.790155461325,7617.48246039603
"21215",2040,"220750503002",1218.03295178494,746.538931588307,1777.56026436369
"21216",2040,"220750503003",1459.86074313105,832.629967286059,2154.03510003026
"21217",2040,"220750504001",446.729913639331,144.899654205101,1027.54884686232
"21218",2040,"220750504002",5421.87179746832,3809.03606838612,7171.30308956404
"21219",2040,"220750505001",221.66317259096,53.9650732251984,666.550397227286
"21220",2040,"220750505002",335.555494692038,130.308225697531,730.280948529228
"21221",2040,"220750505003",257.830455647247,63.3842940272926,690.364423963775
"21222",2040,"220750506001",198.236781556221,60.8753514783312,544.049274788707
"21223",2040,"220750506002",31.1469409099119,6.66827374590823,99.1683264805752
"21224",2040,"220750507001",130.473940653745,2.0781268356005,741.488392956735
"21225",2040,"220750507002",53.1536807353358,1.99618677846928,294.28370001425
"21226",2040,"220750507003",225.245766734343,7.15599345550163,1236.62527425281
"21227",2040,"220750507004",177.988192436434,8.0889953757862,912.924341226116
"21228",2040,"220750508001",125.720409990719,80.1938789250889,227.858024867605
"21229",2040,"220750508002",179.22082650909,41.6640088433366,515.984137413473
"21230",2040,"220759900000",0,0,0
"21231",2040,"220779519001",1737.00856865666,617.617007527942,3206.49265686394
"21232",2040,"220779519002",470.011578370303,278.8348675474,757.317734666563
"21233",2040,"220779519003",1560.14074977203,1005.66905229922,2269.74948528157
"21234",2040,"220779519004",692.625984517121,378.729937974108,1157.49336327181
"21235",2040,"220779520001",1499.78516381131,664.999912139079,2668.98312483096
"21236",2040,"220779520002",426.456937828705,231.450821074286,719.388111196102
"21237",2040,"220779521001",1450.58021565622,772.290668374191,2292.28048575538
"21238",2040,"220779521002",1481.76755464249,885.211623084144,2180.21338232885
"21239",2040,"220779521003",1457.9214821725,927.872413995364,2261.80256838483
"21240",2040,"220779522001",1290.29885271355,568.406246163452,2612.37926718101
"21241",2040,"220779522002",2189.31383429049,1237.16899383392,3415.23431370028
"21242",2040,"220779522003",593.503679590924,320.268163839255,1007.96118148083
"21243",2040,"220779523001",2291.14001630578,1158.03497189504,3878.76412896701
"21244",2040,"220779524001",1768.71089473593,957.349442558888,2908.9909195791
"21245",2040,"220779524002",1938.94027036379,1163.69660650456,2764.52082458741
"21246",2040,"220779524003",1300.82620151701,654.161933804742,2105.37293709241
"21247",2040,"220790101001",2560.00396037725,1652.94407594967,3555.11373474393
"21248",2040,"220790101002",2465.65445690428,1254.69594030862,4297.44684243389
"21249",2040,"220790101003",4399.4461693596,2241.68008751988,6765.77930307607
"21250",2040,"220790101004",990.618636682232,582.109558662182,1567.50642805693
"21251",2040,"220790101005",1226.65384958497,371.293983179782,2907.5108769409
"21252",2040,"220790103001",1752.42581338286,1058.61182863064,2636.60159761729
"21253",2040,"220790103002",1311.51059828362,797.190557268945,1970.92363145979
"21254",2040,"220790103003",908.595284079536,409.468560437926,1729.67359122842
"21255",2040,"220790103004",1113.78396141855,584.753933520802,1745.08944486552
"21256",2040,"220790104001",1226.53496245494,747.263240273591,1843.33875190953
"21257",2040,"220790104002",418.797012721083,191.072641382503,784.63299070045
"21258",2040,"220790105001",563.172934172319,275.946128688662,1020.52752986301
"21259",2040,"220790105002",1542.98457610389,789.734725294118,2608.2471617012
"21260",2040,"220790105003",2494.82586967698,1717.06043920917,3428.9366658485
"21261",2040,"220790105004",1237.60041389002,752.02282359333,1959.28308789467
"21262",2040,"220790105005",366.682532769408,186.587451741869,749.61180378298
"21263",2040,"220790106001",978.235733781645,577.987189472756,1644.23788006188
"21264",2040,"220790106002",1882.04432726288,1140.47248121173,2668.02771031712
